,DEPARTURE-ORDER,ORDER_MONTH_OF_YEAR,DEPARTURE_MONTH_OF_YEAR,ORDER_DAY_OF_MONTH,DEPARTURE_DAY_OF_MONTH,ORDER_DAY_OF_WEEK,DEPARTURE_DAY_OF_WEEK,ALOG KAZICHENE,BTG Münih,Bilk Railport,Bursa,Dacar,Ekol Begonya,Ekol Bulgaria,Ekol Czech,Ekol Fulya Antrepo,Ekol Hungary,Ekol Katowice,Ekol Köln,Ekol Madrid,Ekol Mannheim,Ekol Polonya,Ekol Poznan,Ekol Romanya,Ekol Slovenia,Ekol Trieste,Ekol Ukraine,Fratelli Prioglio,Ludwigshafen,Ostrava Railport,Trieste Railport,Unknown,Wels Train,DEL_ETA-DEPARTURE
146,98,3,3,9,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130
147,25,3,3,13,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
148,25,3,3,13,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
149,25,3,3,13,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
150,98,3,3,9,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130
151,9,2,2,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171
152,9,2,2,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171
153,9,2,2,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171
154,9,2,2,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171
155,9,2,2,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171
156,73,3,3,23,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
157,73,3,3,23,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
158,97,3,3,23,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126
159,97,3,3,23,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126
160,97,3,3,23,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126
161,97,3,3,23,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126
